gesto,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
rock,0.654667,0.717583,0.000000,0.729005,0.627915,-0.009232,0.771024,0.505313,-0.020325,0.791840,0.413739,-0.035858,0.819968,0.339532,-0.052097,0.651526,0.403953,-0.002949,0.602351,0.281104,-0.022002,0.572752,0.211514,-0.037409,0.548487,0.149505,-0.048494,0.589830,0.438907,-0.014050,0.577937,0.380506,-0.043805,0.629718,0.465258,-0.057236,0.664492,0.516713,-0.059307,0.537889,0.484861,-0.027907,0.524888,0.433922,-0.055518,0.579120,0.518693,-0.060095,0.622447,0.564431,-0.056670,0.489674,0.539522,-0.044132,0.436744,0.458590,-0.063663,0.412696,0.423476,-0.070454,0.395820,0.372718,-0.071918
rock,0.656656,0.720075,0.000000,0.732277,0.635100,-0.008009,0.782900,0.516579,-0.018535,0.811650,0.425295,-0.033857,0.844807,0.351763,-0.049799,0.678093,0.409841,-0.000340,0.639574,0.280461,-0.017393,0.615795,0.207645,-0.031956,0.597321,0.144308,-0.042595,0.616941,0.439278,-0.011283,0.614666,0.376252,-0.038849,0.660234,0.461995,-0.051102,0.689698,0.515277,-0.052558,0.562851,0.479198,-0.024898,0.557407,0.422281,-0.049628,0.606355,0.503863,-0.053460,0.645253,0.552140,-0.050069,0.511370,0.527497,-0.040894,0.463814,0.441603,-0.057290,0.440832,0.402746,-0.063032,0.424994,0.351686,-0.064319
rock,0.642749,0.712236,-0.000000,0.725226,0.634856,-0.007916,0.782866,0.522846,-0.018478,0.814259,0.435449,-0.033956,0.841191,0.363545,-0.049735,0.679713,0.404265,0.001830,0.644380,0.270530,-0.014649,0.624515,0.196142,-0.029292,0.610920,0.132651,-0.039819,0.617466,0.428382,-0.008587,0.616016,0.366613,-0.035732,0.654577,0.453622,-0.048206,0.680507,0.508979,-0.049447,0.560515,0.463407,-0.021710,0.556303,0.407355,-0.045775,0.598120,0.492314,-0.049561,0.633701,0.542613,-0.045847,0.506122,0.506155,-0.037281,0.463508,0.417173,-0.052470,0.442619,0.374630,-0.057843,0.431235,0.319619,-0.058845
rock,0.631416,0.709058,-0.000000,0.717390,0.640104,-0.008943,0.782062,0.534329,-0.020455,0.821029,0.453592,-0.037095,0.855342,0.391230,-0.054002,0.689711,0.396784,0.001857,0.660693,0.266941,-0.014763,0.644024,0.192181,-0.030566,0.632906,0.129401,-0.041801,0.622948,0.416023,-0.008262,0.626762,0.362047,-0.034862,0.660625,0.451962,-0.048223,0.684303,0.513863,-0.050300,0.562461,0.448232,-0.021175,0.560921,0.400046,-0.044172,0.597568,0.486446,-0.048339,0.631188,0.540042,-0.045280,0.504898,0.488263,-0.036765,0.470058,0.395644,-0.050904,0.451546,0.350586,-0.056064,0.444113,0.296110,-0.057297
rock,0.613434,0.715898,-0.000000,0.703275,0.658511,-0.007948,0.779591,0.565013,-0.018618,0.831579,0.490094,-0.034363,0.872839,0.434156,-0.049960,0.714779,0.419583,0.002685,0.706185,0.282744,-0.013435,0.697937,0.204486,-0.028737,0.691602,0.137370,-0.039275,0.649327,0.425668,-0.006751,0.656292,0.367751,-0.033265,0.670782,0.459530,-0.045641,0.682877,0.521915,-0.046596,0.586667,0.445922,-0.018744,0.592320,0.390730,-0.040606,0.611195,0.483512,-0.043685,0.629182,0.543804,-0.039442,0.525506,0.472911,-0.033395,0.502612,0.374298,-0.045380,0.491751,0.322856,-0.049894,0.490081,0.264099,-0.050753
rock,0.602955,0.718622,-0.000000,0.697684,0.663137,-0.005939,0.778194,0.571870,-0.015519,0.833521,0.498469,-0.030692,0.879008,0.444481,-0.045718,0.718298,0.424792,0.006020,0.715294,0.288575,-0.009199,0.710005,0.210117,-0.024046,0.706796,0.142674,-0.034293,0.652778,0.428612,-0.004393,0.661497,0.370385,-0.030326,0.672569,0.461471,-0.042572,0.683600,0.523954,-0.043331,0.590399,0.446574,-0.017302,0.598255,0.390762,-0.038563,0.614307,0.483480,-0.041510,0.630237,0.544371,-0.037058,0.529950,0.471144,-0.032783,0.509337,0.371913,-0.044227,0.499032,0.319755,-0.048632,0.497222,0.260915,-0.049363
rock,0.599847,0.712381,-0.000000,0.699945,0.658038,-0.005640,0.782015,0.573350,-0.015240,0.835445,0.504939,-0.030583,0.876797,0.453475,-0.045622,0.722513,0.416632,0.008121,0.722274,0.287402,-0.006149,0.721605,0.210800,-0.021010,0.722368,0.145298,-0.031300,0.657875,0.419195,-0.002271,0.672287,0.368032,-0.026582,0.681980,0.457005,-0.039153,0.688349,0.518179,-0.040603,0.597096,0.436233,-0.015221,0.610159,0.386694,-0.035009,0.624537,0.478673,-0.038488,0.635037,0.539308,-0.034854,0.537002,0.459108,-0.030772,0.523735,0.362838,-0.041064,0.517006,0.310818,-0.045561,0.515255,0.252992,-0.046719
rock,0.583066,0.704699,-0.000000,0.685641,0.657760,-0.004157,0.773551,0.577264,-0.013491,0.830140,0.512965,-0.029000,0.879227,0.466207,-0.044275,0.724548,0.409231,0.009219,0.731249,0.285433,-0.004580,0.732888,0.209482,-0.019620,0.734671,0.145515,-0.030074,0.658655,0.407512,-0.001988,0.681516,0.363015,-0.024893,0.685474,0.450540,-0.037231,0.686444,0.513119,-0.039093,0.597816,0.422009,-0.015624,0.618261,0.378417,-0.033972,0.627683,0.470488,-0.036951,0.633473,0.532414,-0.033618,0.537228,0.441574,-0.031846,0.531798,0.345937,-0.041426,0.527465,0.293483,-0.045469,0.528057,0.236482,-0.046674
rock,0.574379,0.696454,-0.000000,0.681631,0.649755,-0.005977,0.770780,0.573725,-0.016236,0.828472,0.512546,-0.032551,0.880039,0.469057,-0.048409,0.725903,0.403412,0.009253,0.744687,0.281546,-0.005154,0.753826,0.207881,-0.020324,0.760169,0.144111,-0.030657,0.661752,0.400272,-0.001406,0.689162,0.352920,-0.024633,0.690997,0.437506,-0.037071,0.689600,0.496690,-0.038877,0.602793,0.412606,-0.014950,0.626244,0.360110,-0.034069,0.634743,0.449923,-0.037672,0.638750,0.512691,-0.034328,0.544408,0.428825,-0.031210,0.546361,0.330812,-0.041049,0.546299,0.273520,-0.045542,0.548838,0.214780,-0.046913
rock,0.552665,0.693282,-0.000000,0.655935,0.658992,-0.006475,0.751481,0.596553,-0.017961,0.815808,0.545106,-0.034879,0.874333,0.515295,-0.050889,0.738689,0.417774,0.005300,0.778844,0.304021,-0.009067,0.798026,0.237197,-0.023299,0.810637,0.180802,-0.032594,0.676299,0.406426,-0.004126,0.713871,0.364429,-0.025158,0.699493,0.446202,-0.035547,0.685639,0.498187,-0.036724,0.616912,0.411221,-0.016182,0.651362,0.362358,-0.032009,0.648050,0.451221,-0.033956,0.640671,0.510883,-0.030362,0.556288,0.419392,-0.030893,0.565972,0.321237,-0.037707,0.574981,0.265100,-0.040723,0.587154,0.209440,-0.041677
rock,0.555875,0.677201,-0.000000,0.656319,0.648860,-0.008489,0.747635,0.593557,-0.020268,0.811301,0.548951,-0.036667,0.869189,0.527378,-0.051865,0.744502,0.415622,0.003637,0.787909,0.304815,-0.009375,0.807756,0.238264,-0.022668,0.820714,0.183155,-0.031220,0.681739,0.401788,-0.003433,0.715443,0.361748,-0.022455,0.695710,0.438649,-0.031940,0.680406,0.488077,-0.032767,0.621190,0.402669,-0.012993,0.654951,0.356518,-0.026567,0.645077,0.441841,-0.028108,0.634801,0.501383,-0.024462,0.560674,0.405917,-0.025305,0.573139,0.307829,-0.030129,0.584486,0.248686,-0.032564,0.599260,0.193348,-0.033310
rock,0.557074,0.666500,-0.000000,0.659270,0.640651,-0.010580,0.747507,0.589549,-0.022503,0.809626,0.547207,-0.038565,0.866212,0.530762,-0.053095,0.751001,0.409156,0.004045,0.796182,0.299183,-0.007290,0.816156,0.235014,-0.019702,0.830171,0.184613,-0.027727,0.689494,0.392821,-0.001142,0.729906,0.351643,-0.018397,0.705743,0.425970,-0.028084,0.686055,0.473199,-0.029258,0.629652,0.389830,-0.008874,0.668064,0.343199,-0.020594,0.654346,0.427873,-0.022994,0.639030,0.487954,-0.020088,0.568834,0.389200,-0.019469,0.585063,0.291424,-0.022181,0.601545,0.232730,-0.024565,0.619443,0.179025,-0.025588
rock,0.559353,0.654680,-0.000000,0.657893,0.635700,-0.011821,0.745498,0.588238,-0.024311,0.806958,0.549328,-0.040761,0.867342,0.537337,-0.055604,0.750351,0.406353,0.002725,0.803695,0.300605,-0.009211,0.827435,0.236695,-0.022249,0.845297,0.187007,-0.030624,0.691764,0.385322,-0.001679,0.739820,0.343572,-0.019286,0.710994,0.419942,-0.029576,0.686431,0.467616,-0.031251,0.634126,0.376438,-0.008661,0.680084,0.330755,-0.019881,0.663125,0.415987,-0.022786,0.644286,0.474658,-0.020565,0.574612,0.371497,-0.018625,0.599224,0.270976,-0.020748,0.620394,0.212879,-0.023297,0.640257,0.159968,-0.024762
rock,0.558074,0.632055,-0.000000,0.657042,0.618937,-0.012821,0.745822,0.577643,-0.025919,0.807246,0.544528,-0.043070,0.873541,0.536430,-0.058560,0.757465,0.393941,0.003322,0.812522,0.284026,-0.008640,0.838794,0.220166,-0.021764,0.859376,0.172183,-0.030130,0.700707,0.369354,-0.000635,0.745296,0.318664,-0.018185,0.716242,0.396080,-0.028645,0.692310,0.447499,-0.030254,0.643011,0.356731,-0.007558,0.686644,0.305727,-0.018635,0.667234,0.389425,-0.022430,0.647045,0.450064,-0.020737,0.582980,0.350060,-0.017562,0.611744,0.248755,-0.019614,0.633567,0.191006,-0.022954,0.653146,0.140131,-0.025031
rock,0.569155,0.634014,-0.000000,0.662412,0.617674,-0.011598,0.750887,0.576693,-0.025213,0.814848,0.544023,-0.043298,0.887961,0.537811,-0.059523,0.763425,0.390262,0.003093,0.827378,0.281438,-0.009619,0.857672,0.218954,-0.022937,0.880506,0.172023,-0.031444,0.708175,0.366920,-0.002265,0.760983,0.321067,-0.020678,0.729770,0.398980,-0.030867,0.702916,0.446155,-0.032281,0.652011,0.355060,-0.010515,0.701652,0.305671,-0.021902,0.679351,0.391015,-0.024810,0.656306,0.449505,-0.022557,0.592549,0.349667,-0.021835,0.626038,0.247737,-0.023871,0.651213,0.189500,-0.026772,0.674424,0.136509,-0.028590
rock,0.577707,0.642686,-0.000000,0.676183,0.622569,-0.010083,0.767357,0.573641,-0.022466,0.831689,0.535036,-0.039550,0.906083,0.525798,-0.054983,0.781492,0.394417,0.003786,0.841827,0.282115,-0.009098,0.872623,0.217463,-0.022105,0.896977,0.168612,-0.030278,0.723761,0.372770,-0.002327,0.772035,0.320150,-0.021444,0.744931,0.398899,-0.031253,0.722627,0.448310,-0.032102,0.664287,0.361623,-0.011263,0.713735,0.306208,-0.023707,0.695688,0.392030,-0.026259,0.676792,0.453445,-0.023377,0.602407,0.356294,-0.023153,0.634762,0.252381,-0.025908,0.659132,0.192735,-0.028793,0.682411,0.139496,-0.030369
rock,0.580014,0.653887,-0.000000,0.682069,0.633534,-0.010398,0.776784,0.573466,-0.022064,0.844135,0.527631,-0.038710,0.920047,0.511515,-0.054067,0.787491,0.386363,0.006078,0.837650,0.263478,-0.006827,0.866267,0.195172,-0.020613,0.889316,0.145558,-0.029583,0.724280,0.366766,-0.000434,0.765846,0.313031,-0.020058,0.747027,0.399267,-0.031250,0.731656,0.455439,-0.032697,0.661131,0.359888,-0.010047,0.701620,0.302760,-0.024061,0.691786,0.394069,-0.028245,0.680416,0.460291,-0.026082,0.596630,0.358526,-0.022600,0.622214,0.252610,-0.027036,0.643321,0.191910,-0.030982,0.663137,0.136757,-0.033007
rock,0.600898,0.660580,-0.000000,0.704994,0.634095,-0.014189,0.799595,0.574105,-0.030052,0.865084,0.523976,-0.050946,0.922857,0.492883,-0.070641,0.808177,0.367049,-0.001333,0.853485,0.235891,-0.020585,0.884580,0.161643,-0.038198,0.911171,0.106780,-0.049317,0.739313,0.354014,-0.008890,0.791718,0.293721,-0.036206,0.784639,0.391599,-0.049550,0.778688,0.452461,-0.050952,0.670128,0.352177,-0.020266,0.715115,0.283051,-0.041284,0.713439,0.382991,-0.045566,0.708791,0.457159,-0.041989,0.597094,0.355166,-0.035021,0.617679,0.238267,-0.044580,0.632000,0.167454,-0.049924,0.647577,0.102984,-0.052009
rock,0.571048,0.680037,-0.000000,0.689666,0.665381,-0.022210,0.800774,0.599102,-0.043180,0.881327,0.543019,-0.068060,0.949160,0.510663,-0.092536,0.781399,0.369406,-0.016294,0.793492,0.217941,-0.040590,0.806766,0.127207,-0.063634,0.817413,0.053737,-0.078863,0.692308,0.357999,-0.021037,0.715032,0.308931,-0.052041,0.714776,0.426504,-0.068229,0.714206,0.498866,-0.071743,0.610894,0.365999,-0.029580,0.628700,0.314441,-0.054535,0.634928,0.431851,-0.060522,0.634651,0.514020,-0.058090,0.530003,0.378456,-0.042071,0.526926,0.254776,-0.054901,0.527299,0.180064,-0.061801,0.528359,0.108752,-0.065037
rock,0.580920,0.709626,-0.000000,0.685243,0.695183,-0.021065,0.793062,0.625840,-0.043703,0.872545,0.571220,-0.070554,0.943692,0.538494,-0.097737,0.747830,0.400645,-0.023239,0.765402,0.246844,-0.050952,0.779258,0.150201,-0.076145,0.794019,0.069112,-0.093142,0.659159,0.390056,-0.030077,0.684986,0.345378,-0.064837,0.694724,0.465996,-0.081562,0.702601,0.548566,-0.085717,0.576723,0.404045,-0.040226,0.599145,0.357745,-0.068276,0.613149,0.477593,-0.073353,0.621043,0.560079,-0.070830,0.496900,0.424504,-0.054242,0.490043,0.299704,-0.071491,0.487123,0.229549,-0.079192,0.487474,0.161582,-0.082885
rock,0.581916,0.757609,-0.000000,0.687616,0.743832,-0.023760,0.794280,0.679117,-0.049694,0.868870,0.622858,-0.079311,0.934250,0.589145,-0.108936,0.761208,0.447730,-0.032821,0.783170,0.297440,-0.063982,0.792884,0.203479,-0.090421,0.804022,0.123425,-0.107861,0.671374,0.436178,-0.039341,0.698412,0.405247,-0.076940,0.706026,0.526170,-0.093447,0.708901,0.604610,-0.097721,0.587260,0.450797,-0.048949,0.607637,0.416493,-0.079755,0.619947,0.537990,-0.084112,0.624526,0.620509,-0.081132,0.504937,0.472301,-0.062621,0.496187,0.348846,-0.082573,0.494223,0.277674,-0.090389,0.495303,0.208576,-0.094060
rock,0.571078,0.772636,-0.000000,0.677854,0.764079,-0.034697,0.786892,0.706830,-0.066287,0.863816,0.655071,-0.098548,0.940670,0.621661,-0.130884,0.738405,0.481530,-0.053579,0.760668,0.335673,-0.088858,0.768705,0.241052,-0.116831,0.779066,0.155224,-0.135112,0.648485,0.463634,-0.054511,0.667322,0.446490,-0.094071,0.677100,0.568831,-0.108931,0.682645,0.647314,-0.112882,0.566309,0.475107,-0.058608,0.582268,0.450415,-0.091186,0.595137,0.565083,-0.095093,0.600943,0.639141,-0.092557,0.487313,0.494709,-0.067332,0.473949,0.378507,-0.090051,0.468569,0.308281,-0.098630,0.466713,0.237549,-0.102898
rock,0.563820,0.776344,-0.000000,0.675976,0.763750,-0.032134,0.789963,0.703407,-0.061473,0.869440,0.649338,-0.092159,0.939279,0.615051,-0.122888,0.741240,0.480390,-0.045916,0.759626,0.333166,-0.079261,0.766312,0.238558,-0.106944,0.775978,0.153819,-0.125273,0.650944,0.464250,-0.048075,0.667188,0.444303,-0.086907,0.672616,0.564973,-0.103092,0.675869,0.644137,-0.107791,0.567101,0.475536,-0.053445,0.579314,0.448435,-0.085215,0.589435,0.558664,-0.090766,0.595587,0.631634,-0.089369,0.487097,0.495169,-0.063326,0.471091,0.381021,-0.084522,0.462768,0.311817,-0.093352,0.460383,0.242851,-0.098116
rock,0.576147,0.779766,-0.000000,0.684798,0.763196,-0.033774,0.793365,0.691872,-0.062531,0.867117,0.626574,-0.092206,0.933907,0.582455,-0.122068,0.733603,0.477476,-0.045119,0.741633,0.324318,-0.077905,0.743412,0.227852,-0.105112,0.749913,0.142037,-0.123169,0.640852,0.468452,-0.046080,0.653650,0.435972,-0.086592,0.665180,0.560130,-0.103840,0.674274,0.642192,-0.108217,0.557338,0.484209,-0.050249,0.567203,0.448910,-0.084139,0.581955,0.562890,-0.090334,0.593114,0.637605,-0.088209,0.478009,0.507527,-0.058896,0.460098,0.390917,-0.080894,0.449930,0.323932,-0.089931,0.447279,0.255165,-0.094269
rock,0.617315,0.776531,-0.000000,0.719555,0.747914,-0.030562,0.816411,0.651760,-0.057012,0.874211,0.567824,-0.085654,0.924555,0.508529,-0.114686,0.739486,0.442206,-0.037107,0.728911,0.281407,-0.070711,0.720714,0.181416,-0.098201,0.717847,0.096240,-0.116514,0.645684,0.446041,-0.041497,0.664633,0.407639,-0.085182,0.689104,0.538372,-0.103774,0.705524,0.621696,-0.107781,0.562155,0.475373,-0.049805,0.570689,0.438385,-0.088278,0.596196,0.555320,-0.095247,0.618590,0.631902,-0.092092,0.482161,0.514730,-0.062529,0.452480,0.398966,-0.088225,0.436776,0.332544,-0.098189,0.431871,0.262500,-0.102094
rock,0.640036,0.774392,-0.000000,0.739217,0.734833,-0.033859,0.822904,0.615664,-0.060547,0.870455,0.520583,-0.088206,0.921114,0.447180,-0.117097,0.711291,0.426050,-0.041933,0.677720,0.266975,-0.076017,0.654815,0.168861,-0.104027,0.641639,0.084001,-0.123015,0.613221,0.445693,-0.044378,0.622100,0.410773,-0.088895,0.665444,0.545989,-0.108531,0.695036,0.635553,-0.113493,0.531028,0.488897,-0.050766,0.530031,0.460599,-0.092085,0.578177,0.576537,-0.101457,0.620301,0.651695,-0.099884,0.456329,0.542085,-0.061442,0.413135,0.439205,-0.091564,0.385082,0.384580,-0.103696,0.368772,0.321823,-0.108578
rock,0.649194,0.805219,-0.000000,0.749871,0.746704,-0.038384,0.824479,0.611566,-0.066355,0.865866,0.506393,-0.093819,0.925789,0.430048,-0.122752,0.676883,0.443586,-0.049501,0.632567,0.299676,-0.085006,0.603653,0.209477,-0.112308,0.584570,0.130378,-0.130867,0.580183,0.473472,-0.050362,0.579745,0.461109,-0.092889,0.638478,0.593407,-0.109927,0.679810,0.677626,-0.114936,0.502733,0.528397,-0.055873,0.490714,0.516602,-0.098505,0.554353,0.619407,-0.108632,0.609106,0.683480,-0.108367,0.437964,0.594919,-0.065754,0.386335,0.513286,-0.100166,0.346981,0.459747,-0.114402,0.317468,0.396885,-0.120531
rock,0.658330,0.796302,-0.000000,0.757716,0.731353,-0.038599,0.822761,0.590060,-0.067166,0.856716,0.482120,-0.095194,0.915589,0.405657,-0.124849,0.664774,0.438798,-0.053378,0.613911,0.301930,-0.090551,0.578869,0.217991,-0.117686,0.554991,0.143013,-0.136224,0.567619,0.476062,-0.055592,0.568735,0.463379,-0.100174,0.634205,0.589737,-0.117038,0.679839,0.666799,-0.122200,0.492539,0.537841,-0.062428,0.485036,0.526842,-0.107111,0.557096,0.623612,-0.116772,0.617395,0.683622,-0.116266,0.434020,0.611128,-0.073607,0.378315,0.537147,-0.109992,0.336762,0.485767,-0.124332,0.305011,0.424487,-0.130409
rock,0.657920,0.786579,-0.000000,0.751518,0.712733,-0.032090,0.811845,0.570642,-0.057618,0.845834,0.461279,-0.083347,0.898193,0.382056,-0.110634,0.655714,0.426127,-0.045088,0.598028,0.286034,-0.077708,0.559561,0.200186,-0.102384,0.532002,0.125597,-0.119837,0.563215,0.466680,-0.049116,0.559019,0.447149,-0.088493,0.622971,0.566255,-0.103955,0.667507,0.640141,-0.108883,0.490766,0.531130,-0.056985,0.480735,0.515756,-0.096577,0.555454,0.611674,-0.104672,0.617698,0.669292,-0.104076,0.432500,0.607371,-0.068607,0.371760,0.529033,-0.101244,0.328938,0.481246,-0.113628,0.295378,0.423057,-0.118857
rock,0.662826,0.764643,-0.000000,0.752488,0.686138,-0.033295,0.809695,0.543819,-0.059108,0.838409,0.436495,-0.084556,0.882762,0.358213,-0.111641,0.644609,0.409090,-0.048666,0.585891,0.269419,-0.083192,0.543952,0.183597,-0.108418,0.512974,0.107556,-0.126211,0.554264,0.453088,-0.052921,0.544279,0.426987,-0.095153,0.610924,0.539736,-0.111444,0.658407,0.609199,-0.116656,0.484859,0.520336,-0.061051,0.474587,0.502634,-0.103055,0.552137,0.595353,-0.111428,0.616061,0.649119,-0.110673,0.428510,0.599132,-0.072991,0.370078,0.526278,-0.107681,0.328314,0.481846,-0.120701,0.294117,0.424870,-0.125976
rock,0.664309,0.771188,-0.000000,0.753706,0.694369,-0.031444,0.810566,0.549444,-0.055996,0.840287,0.439763,-0.080648,0.886634,0.360445,-0.106939,0.650264,0.414218,-0.044883,0.591157,0.273785,-0.077829,0.549813,0.187094,-0.102295,0.518718,0.110220,-0.119640,0.559233,0.457111,-0.049506,0.549060,0.427878,-0.090144,0.618891,0.540518,-0.106040,0.667820,0.609540,-0.110998,0.489439,0.522752,-0.057868,0.476100,0.502118,-0.098070,0.556369,0.594159,-0.105869,0.621869,0.647789,-0.104932,0.433524,0.600337,-0.069979,0.372088,0.522985,-0.102835,0.329304,0.476824,-0.115020,0.293444,0.418471,-0.119950
rock,0.656477,0.755435,-0.000000,0.747868,0.677939,-0.033385,0.805418,0.536461,-0.058985,0.836452,0.431903,-0.084156,0.890477,0.354963,-0.111098,0.642199,0.402195,-0.049858,0.591817,0.263571,-0.085697,0.554283,0.176894,-0.110909,0.526594,0.098787,-0.128336,0.553336,0.444351,-0.054324,0.543944,0.414365,-0.097729,0.612211,0.530933,-0.112834,0.660836,0.600799,-0.116780,0.485684,0.509885,-0.063009,0.473968,0.488095,-0.106546,0.549794,0.582030,-0.114300,0.611010,0.635176,-0.112553,0.431401,0.587102,-0.075501,0.373695,0.514853,-0.111850,0.333664,0.468927,-0.125380,0.300331,0.408011,-0.130487
rock,0.323974,0.812366,0.000000,0.411778,0.810596,-0.013046,0.503826,0.774300,-0.026961,0.567742,0.751314,-0.044754,0.622693,0.754075,-0.061683,0.512705,0.597773,-0.003041,0.567962,0.505217,-0.021111,0.603639,0.453363,-0.038629,0.635388,0.406544,-0.048988,0.452361,0.568786,-0.007415,0.461062,0.519084,-0.030067,0.417942,0.605675,-0.044217,0.394416,0.664867,-0.048824,0.390855,0.553123,-0.014283,0.396554,0.504965,-0.029921,0.362062,0.593215,-0.036263,0.345397,0.654453,-0.036312,0.332340,0.538630,-0.024180,0.350456,0.436629,-0.030828,0.360464,0.380981,-0.035804,0.376006,0.331025,-0.039033
rock,0.356684,0.819396,0.000000,0.445676,0.793022,0.004701,0.516939,0.743906,-0.001207,0.563446,0.707217,-0.015704,0.596483,0.686050,-0.029387,0.508355,0.575116,0.028137,0.558373,0.485626,0.019074,0.581932,0.438883,0.004368,0.604812,0.403546,-0.006223,0.460089,0.560963,0.013609,0.502702,0.535352,-0.004559,0.471109,0.625690,-0.021444,0.445897,0.692994,-0.028351,0.411802,0.554190,-0.002565,0.454465,0.534092,-0.013427,0.427629,0.627113,-0.020448,0.401159,0.689902,-0.022229,0.360851,0.548050,-0.020757,0.373135,0.453017,-0.024600,0.388880,0.401881,-0.029303,0.405384,0.353688,-0.033206
rock,0.338811,0.808060,0.000000,0.429882,0.778560,0.000042,0.512725,0.722836,-0.005905,0.569982,0.684272,-0.018890,0.616042,0.677357,-0.031242,0.491324,0.553895,0.023740,0.531248,0.460982,0.013266,0.549235,0.408952,-0.001397,0.565890,0.368084,-0.011176,0.436805,0.541130,0.012421,0.450448,0.502733,-0.004998,0.418934,0.586900,-0.020197,0.400576,0.647793,-0.025571,0.380615,0.538649,-0.001247,0.395534,0.503853,-0.013925,0.374753,0.590640,-0.021384,0.363335,0.648128,-0.022235,0.325196,0.535744,-0.017141,0.325425,0.445137,-0.021907,0.332229,0.395719,-0.026429,0.346391,0.347196,-0.029337
rock,0.346957,0.823309,0.000000,0.422772,0.784392,-0.014244,0.494793,0.705811,-0.024453,0.547502,0.644924,-0.037193,0.601653,0.612122,-0.050184,0.455045,0.551165,-0.004342,0.466536,0.430586,-0.019876,0.471054,0.362041,-0.035323,0.478393,0.297379,-0.044962,0.391335,0.546016,-0.006620,0.356840,0.495858,-0.026953,0.341311,0.589409,-0.037651,0.349584,0.655558,-0.039452,0.332762,0.554997,-0.011379,0.300958,0.517731,-0.028770,0.296889,0.605234,-0.033741,0.312567,0.664032,-0.031789,0.281054,0.567756,-0.019080,0.261828,0.485162,-0.029154,0.248567,0.441798,-0.034106,0.248906,0.394673,-0.035637
rock,0.369802,0.819300,0.000000,0.438859,0.782492,-0.015475,0.499968,0.707409,-0.027048,0.545352,0.645116,-0.042084,0.603022,0.610062,-0.057184,0.474269,0.552635,-0.000173,0.487143,0.427737,-0.016621,0.488759,0.360466,-0.032787,0.490677,0.298697,-0.043234,0.413580,0.552574,-0.004301,0.385630,0.495660,-0.030539,0.367481,0.589868,-0.044810,0.370597,0.650954,-0.047165,0.358371,0.562072,-0.011218,0.333220,0.514734,-0.033778,0.327498,0.605481,-0.040425,0.337607,0.664128,-0.037759,0.309084,0.573875,-0.021158,0.286045,0.490588,-0.032863,0.272895,0.448225,-0.038305,0.271624,0.399227,-0.039594
rock,0.353735,0.805117,0.000000,0.424987,0.764184,-0.016466,0.486916,0.687011,-0.029058,0.533528,0.623508,-0.044911,0.587072,0.585999,-0.060798,0.464249,0.537420,-0.003647,0.469504,0.406517,-0.021808,0.467508,0.339613,-0.038208,0.468768,0.276676,-0.048661,0.403347,0.539663,-0.007782,0.371976,0.476490,-0.036125,0.355375,0.568955,-0.050101,0.361664,0.627363,-0.051865,0.346161,0.551324,-0.014826,0.318521,0.497441,-0.039485,0.314726,0.587884,-0.045517,0.326594,0.645794,-0.041906,0.294513,0.566354,-0.024927,0.268872,0.480073,-0.037739,0.258758,0.439138,-0.042984,0.261723,0.390089,-0.043886
rock,0.341833,0.794442,0.000000,0.422934,0.752537,-0.004666,0.498619,0.669742,-0.015646,0.556804,0.620347,-0.033555,0.616912,0.609057,-0.051360,0.453140,0.515913,0.006366,0.463530,0.386660,-0.012155,0.467578,0.315118,-0.030488,0.475853,0.252657,-0.042788,0.394835,0.519681,-0.005969,0.404967,0.468129,-0.035239,0.399410,0.559043,-0.051007,0.400752,0.620359,-0.054200,0.338579,0.535357,-0.020545,0.347966,0.489660,-0.042965,0.347828,0.583555,-0.046876,0.354432,0.644749,-0.042969,0.283285,0.552634,-0.037871,0.269302,0.451563,-0.048840,0.265659,0.398462,-0.052476,0.272712,0.339989,-0.053124
rock,0.326816,0.797444,0.000000,0.415242,0.754253,0.002326,0.491822,0.675368,-0.005429,0.550536,0.628266,-0.021902,0.609209,0.616505,-0.038053,0.430217,0.519297,0.020694,0.452448,0.396754,0.005560,0.465668,0.326412,-0.012337,0.483021,0.266591,-0.024857,0.379566,0.519277,0.004876,0.416863,0.480109,-0.020791,0.405660,0.575858,-0.037644,0.395979,0.642619,-0.042224,0.330219,0.530686,-0.013182,0.364910,0.493712,-0.032442,0.357201,0.589751,-0.038021,0.351744,0.653322,-0.036022,0.281924,0.543102,-0.033574,0.280172,0.442481,-0.042874,0.288281,0.387605,-0.047402,0.303236,0.331060,-0.049323
